chr,en,num_words
"ᎯᎠ ᎾᏍᎩ ᏧᏓᎴᏅᏛ ᎬᏂᎨᏒ ᎢᎬᏁᎯ, ᎯᎠ ᏂᎦᏪᎭ, ᎤᏙᎯᏳᎯᏯ ᏞᎩᏳ ᏓᏥᎷᏥ. ᎡᎺᏅ; ᎰᏩᏉ; ᏞᎩᏳ ᎯᎷᎩ ᏣᎬᏫᏳᎯ ᏥᏌ.","He who testifieth these things saith, Yea: I come quickly. Amen: come, Lord Jesus.",14
"ᏈᏓᏃ ᎤᏓᏅᏘᏌᏅ ᎯᎠ ᏄᏪᏎᎢ; ᎿᏉ ᎦᏙᎴᎣᎯ ᎤᏙᎯᏳᎯ ᎤᎬᏫᏳᎯ ᏧᏅᏒ ᎤᏤᎵ ᏗᎧᎿᏩᏗᏙᎯ, ᎠᎴ ᎠᏇᏓᎴᏒ ᎡᎶᏛ ᏥᏓᎩᏂᏴᏒᎢ, ᎠᎴ ᏂᎦᎥ ᎤᏚᎩ ᏧᏅᏒ ᎠᏂᏧᏏ.","And when Peter was come to himself, he said, Now I know of a truth, that the Lord hath sent forth his angel and delivered me out of the hand of Herod, and from all the expectation of the people of the Jews.",43
ᎭᏫᏂ. ᏃᏗ ᏐᏈᎵ ᏃᎴ ᏩᎦ ᏧᏂᏍᏆᏂᎪᏙᏗ ᎢᏣ,Then he sailed back into the barn.,7
"ᎬᏩᎦᏘᏯ ᎤᏓᏙᎵᏍᏗ ᎨᏒ ᎠᎴ ᏅᏩᏙᎯᏯᏛ ᎨᏤᎳᏗᏙᎮᏍᏗ, ᎨᏣᎵᏍᎪᎸᏓᏁᎸᎯ ᎤᏁᎳᏅᎯ ᎠᎦᏴᎵᎨᎢ, ᎠᎴ ᎢᎦᏤᎵ ᎤᎬᏫᏳᎯ ᏥᏌ ᎦᎶᏁᏛ,","Grace to you and peace from God the Father, and our Lord Jesus Christ,",14
"ᎢᎸᏍᎩᏃ ᏫᏄᏒᎸ ᏏᏌᎵᏱ ᎤᏂᎷᏨᎩ ᎤᎬᏫᏳᎯ ᎡᎩᎵᏈ ᎠᎴ ᏆᏂᏏ, ᎤᏂᏲᎵᎵᎸᎩ ᏇᏍᏓ.","Now when certain days were passed, Agrippa the king and Bernice arrived at Cæsarea, and saluted Festus.",17
"ᎢᏳᏰᏃ ᎾᏍᎩ ᏗᎩᏲᏍᏔᏅᎯ ᎨᏒ ᏔᎵᏁ ᏱᏙᎦᏁᏍᎨᎭ, ᎠᎩᏍᎦᏅᏨᎯ ᎨᏒ ᎬᏂᎨᏒ ᏱᏂᎬᏁᎭ.","For if I build up again those things which I destroyed, I prove myself a transgressor.",16
“ᎦᏙᏃ ᎢᏳᏍᏗ ᎤᏃᎴ ᎠᏲᏙᏗ ᎠᎩᎸᏗᏍᎩ?” ᎤᏛᏛᏁ ᏫᎵᎻ.,“What is an aeronaut?” asked Wilbur.,6
ᎦᏣᏃᏍᏓ ᎤᏩᏁ ᏲᎾ ᎤᏤᏍᏙ.,Fern grew rigid on her stool.,6
"ᎠᎴ ᎢᏥᏍᏆᏂᎪᏕᏍᏗ ᎣᏍᏛ ᏗᎫᎪᏙᏗ ᎨᏒᎢ, ᎾᏍᎩ ᎤᏐᏅ ᏥᎨᏥᏃᎮᎭ ᎤᏲ ᏧᏂᎸᏫᏍᏓᏁᎯ ᏥᎨᏦᏎᎭ, ᏯᎾᏕᎰᎯ ᎾᏍᎩ ᎦᏰᎪᎩ ᎨᏥᏃᎮᏍᎩ ᎣᏍᏛ ᎢᏣᎴᏂᏙᎲ ᎦᎶᏁᏛ ᏕᏥᎧᎿᏩᏗᏒᎢ ᎠᏂᏁᎢᏍᏗᏍᎩ.","having a good conscience; that, wherein ye are spoken against, they may be put to shame who revile your good manner of life in Christ.",25
"ᏗᎧᏃᏗᏱ ᎠᎾᎦᎵᏍᎩ ᎾᏍᎩᏯ ᎨᏎᎢ, ᎤᏄᏩᎥᏃ ᎥᏃᏥ ᏥᏄᏁᎩᏴ ᏄᎺᎩᏰᎢ.","His appearance was as lightning, and his raiment white as snow:",11
ᏏᏆ ᎦᏅᎪᎢ.,Pig’s out.,2
"ᎧᏂᎩᏓ ᎤᎾᎵᎢ, ᎤᎯᏐᏓᏁ ᏃᎴ ᎤᏲᏏᏍᎩ, ᏗᎩᏏ ᎦᏓᏍᎬ ᏭᏓᏓᎩᏅᏎ ᏃᎴ ᎤᏦᏱᎴᎢ.","Friendless, dejected, and hungry, he threw himself down in the manure and sobbed.",13
ᎤᎦᏔᎲᏓ ᎠᏥᎸᏳᎵ ᎾᎥᏂ ᎦᏙᎬ.,"He went and addressed himself to the fire, standing close, his back to the other men.",16
ᎿᏉᏃ ᎬᏩᏍᏓᏩᏗᏙᎯ ᎤᏂᎷᏨ ᎯᎠ ᏂᎬᏩᏎᎸᎩ; ᎯᎦᏔᎭᏍᎪ ᎠᏂᏆᎵᏏ ᎤᏂᎿᎸᏨᎢ ᎤᎾᏛᎦᏅ ᎾᏍᎩ ᎯᎠ ᏂᏣᏪᏒᎢ.,"Then came the disciples, and said unto him, Knowest thou that the Pharisees were offended, when they heard this saying?",20
"ᏥᎪ ᎯᏐᏢᎢᏍᏗᎭ ᎢᎡᏦᏎᎭ ᎠᎦᏴᎵᎨᎢ ᎤᎸᏉᏔᏅᎯ ᎠᎴ ᎡᎶᎯ ᎤᎷᎯᏍᏗᏱ ᎤᏅᏏᏛ, ᏅᏗᎦᎵᏍᏙᏗᎭ ᎠᏴ ᎤᏁᎳᏅᎯ ᎤᏪᏥ ᏥᎦᏛ?","say ye of him, whom the Father sanctified and sent into the world, Thou blasphemest; because I said, I am the Son of God?",24
"ᎠᎴ ᎧᏃᎮᏛ ᎤᏇᏓᎵ ᏄᎵᏍᏔᏅᎩ, ᎠᎴ ᎢᏕᎲ ᎤᎴᏂᏙᎸᎩ, ᎤᎧᎵᏨᎯ ᎨᏒᎩ ᎤᏓᏙᎵᏣᏛ ᎠᎴ ᏚᏳᎪᏛᎢ; ᎠᎴ ᎢᏗᎪᏩᏘᏍᎬᎩ ᎤᏤᎵᎦ ᎦᎸᏉᏗᏳ ᎨᏒᎢ, ᎾᏍᎩ ᎦᎸᏉᏗᏳ ᎨᏒ ᎠᎦᏴᎵᎨ ᎤᏩᏒᎯᏳ ᎤᏕᏁᎸᎯ ᎤᏤᎵᎦ ᎾᏍᎩᏯ ᎨᏒᎩ.","And the Word became flesh, and dwelt among us (and we beheld his glory, glory as of the only begotten from the Father), full of grace and truth.",28
ᏍᎩᏍᏕᎳ!,"Save me, somebody!",3
"ᎾᏍᎩ ᎢᏳᏍᏗ ᎢᏳᏃ ᏂᎯ ᎢᏥᏲᎢ, ᏱᏥᏏᎾᎯ ᎣᏍᏛ ᎨᏒ ᏗᏥᏁᏗᏱ ᏗᏤᏥ, ᎤᏟᎯᏳ ᏄᏛᏅᎢᏍᏗ ᎢᏥᏙᏓ ᎦᎸᎳᏗ ᎡᎯ ᏧᏁᏗᏱ ᎦᎸᏉᏗᏳ ᎠᏓᏅᏙ ᎬᏩᏔᏲᏎᎯ!","If ye then, being evil, know how to give good gifts unto your children, how much more shall your heavenly Father give the Holy Spirit to them that ask him?",30
"ᎢᏤ ᏗᎧᎿᏩᏛᏍᏗ ᎢᏨᎥᏏ, ᏗᏣᏓᎨᏳᎯᏳ ᎢᏳᎵᏍᏙᏗᏱ; ᎾᏍᎩᏯ ᎢᏨᎨᏳᎢᏳ ᏄᎵᏍᏔᏅᎢ, ᎾᏍᎩ ᎾᏍᏉ ᏗᏣᏓᎨᏳᎯᏳ ᎢᏳᎵᏍᏙᏗᏱ.","A new commandment I give unto you, that ye love one another; even as I have loved you, that ye also love one another.",24
"ᎤᏂᎶᏐᏅᏃ ᏂᎬᎾᏛ ᎠᎹᏰᎵ ᎨᏒᎢ ᎨᏆ ᎢᏴᏛ, ᎾᎿ ᎤᏂᏩᏛᎮ ᎩᎶ ᎢᏳᏍᏗ ᎠᏧᏏ ᏆᏥᏌ ᏧᏙᎢᏛ, ᎠᏙᏂᏍᎩ, ᎤᏠᎾᏍᏗ ᎠᏙᎴᎰᏍᎩ,","And when they had gone through the whole island unto Paphos, they found a certain sorcerer, a false prophet, a Jew, whose name was Bar-Jesus;",25
"ᎠᎴ ᎥᏝ ᏳᎦᏙᎥᏎᎢ ᎬᏂ ᎤᎾᏄᎪᏫᏒ ᎢᎬᏱ ᎡᎯ ᎤᏪᏥ ᎠᏧᏣ, ᏥᏌᏃ ᏑᏬᎡᎢ.",and knew her not till she had brought forth a son: and he called his name JESUS.,17
"ᎠᎴ ᎦᏙ ᎤᏍᏗ ᏗᏙᎵᎩ ᏂᎦᎵᏍᏗᎭ ᎤᏁᎳᏅᎯ ᎤᏤᎵ ᎠᏓᏁᎸ ᎠᎴ ᎤᏁᎳᏅᎯ ᏗᏟᎶᏍᏔᏅᎯ? ᏂᎯᏰᏃ ᎾᏍᎩ ᎬᏂᏛ ᎤᏁᎳᏅᎯ ᎤᏤᎵᎦ ᎤᏁᎳᏗᏍᏗᏱ; ᎾᏍᎩᏯ ᎤᏁᎳᏅᎯ ᎯᎠ ᏥᏁᏪᏒ, ᎾᏍᎩ Ꮎ ᎦᏥᏯᎡᏍᏗ, ᎠᎴ ᎠᏁᎲ ᎨᏙᎮᏍᏗ; ᎠᎴ ᎠᏴ ᎦᏥᏯᏁᎳᏅᎯ ᎨᏎᏍᏗ, ᎠᎴ ᎤᏅᏒ ᏗᏆᏤᎵ ᏴᏫ ᎨᏎᏍᏗ.","And what agreement hath a temple of God with idols? for we are a temple of the living God; even as God said, I will dwell in them, and walk in them; and I will be their God, and they shall be my people.",44
"ᎿᏉᏃ ᎩᎳᏉ ᎢᏴᏛ ᎠᎾᏓᏅᏟ ᎬᏩᏘᎿᏫᏛᎲᎩ ᏉᎳ, ᎠᎺᏉᎯ ᎢᏗᏢ ᏫᎬᏩᏘᏅᏍᏔᏅᎩ. ᏌᏱᎳᏍᎩᏂ ᎠᎴ ᏗᎹᏗ ᎾᎿᏉ ᎤᎾᏗᎩᏴᎩ.",And then immediately the brethren sent forth Paul to go as far as to the sea: and Silas and Timothy abode there still.,23
"ᏧᎾᏁᎶᏗᏃ ᏚᎾᏓᏡᏩᏗᏒ ᏚᎾᎵᏂᎪᏒᎩ ᎪᎯᏳᏗ ᎨᏒᎢ, ᎠᎴ ᏂᏚᎩᏨᏂᏒ ᎠᏂᎪᏙᏍᎬᎩ.","So the churches were strengthened in the faith, and increased in number daily.",13
ᏃᏊᏃ ᎡᎵᏏ ᏥᎨᏒ ᎣᎦᏛᏅᎢᏍᏓᏁᎸ ᎣᎩᏒᏍᏗ ᏚᏰᏍᏛᏂᏙᎸ ᎣᎦᏅᏢᏗ ᎣᎦᏅᏢᎾᏃ ᏃᏊ Ꮩ ᏃᎦᏛᏁᎳ ᎠᏏ ᏫᏃᎩᎵᏅᏨᎾᏊ ᏂᎦᏓ ᎣᎦᏛᎦᏅ ᏪᏌ ᏂᎦᏪᏍᎬ.,"She prepared our beds for us, and we all went to bed, but before any of us fell asleep, we heard a faint meowing of a cat somewhere off in the distance.",32
"ᏧᏂᏲᎱᏒᎯᏰᏃ ᏧᎾᎴᎯᏐᏗ ᏂᎨᏒᎾ ᏱᎩ, ᎿᏉ ᎦᎶᏁᏛ ᎥᏝ ᏧᎴᎯᏌᏅᎯ ᏱᎩ.","For if the dead are not raised, neither hath Christ been raised:",12
ᏃᏗ ᎡᏚᏥ ᎤᎾᎦᏙᏍᏔᏁᎢ.,Then they stared at Uncle.,5
"ᏔᎵᏁ ᎱᎦᎾᎾ, ᎭᎧᎵᎨ ᎠᎹ ᎦᏁᎲ.","When the next rain came, the pool would fill up again.",11
"ᏫᎵᎻ ᎤᎸᏉᏗ ᎨᏎ ᏐᏈᎵ ᏃᎴ ᏩᎦ ᏧᏂᏍᏆᏂᎪᏙᏗ ᏍᎩᎾᎾ ᏱᏄᏍᏗ-ᎡᏝᏪᎯ, ᎠᎦᏘᏴ ᎢᎦ ᎢᏳᎵᏍᏙᏗ.","Wilbur loved the barn when it was like this - calm and quiet, waiting for light.",16
"ᎠᏂᏧᏏ ᎠᏂᎦᏔᎲ ᏥᏧᏏ ᎾᏍᎩᏯ ᎾᏆᎵᏍᏔᏅᎩ ᎾᏍᎩ ᎠᏂᏧᏏ ᎬᎩᏁᏉᏤᏗᏱ; ᎾᏃ ᏗᎧᎿᏩᏛᏍᏗᏱ ᎤᎾᏓᏄᏴᏗ ᎠᏂᎦᏔᎲ ᏗᎧᎿᏩᏛᏍᏗᏱ ᏣᏆᏓᏄᏴᏙ ᎾᏍᎩᏯᎢ, ᎾᏍᎩ ᎬᎩᏁᏉᏤᏗᏱ ᎾᏍᎩ Ꮎ ᏗᎧᎿᏩᏛᏍᏗᏱ ᎤᎾᏓᏄᏴᏗ.","And to the Jews I became as a Jew, that I might gain Jews; to them that are under the law, as under the law, not being myself under the law, that I might gain them that are under the law;",41
"ᎦᏚᎱᎢ, ᎠᏎᏃ ᎯᎠ ᏗᎾᏔᎾᎢ ᎠᏂᎦᏴᎵ ᏣᏂᎧᏔᎮᎢ ᎪᏍᏓᏱ ᏗᎦᏘᏍᏙᏗ ᎦᏰᏌᏗ ᎨᏒ ᏚᏓᏥᎶᏚ, ᎠᏎᏃ ᎨᏍᏓᏗ ᎩᎶ ᎪᎱᏍᏓ ᏳᏛᎾ ᎱᎾᏓᏓᏰᏙᏗᏍᎬ ᏍᎩᎾ.",When she stepped onto the pitfall and tumbled through the branches into the hole she turned back into Spearfinger.,19
"ᎯᎠᏃ ᎾᏍᎩ ᏄᏍᏗ ᎬᏂᏛ ᎾᎵᏍᏆᏗᏍᎬᎾ-ᎾᏍᎩ ᎨᏣᎦᏙᎥᎯᏍᏗᏱ ᏂᎯ ᏨᏒᎯᏳ ᎤᏙᎯᏳᏒ ᏣᏁᎳᏅᎯ, ᎠᎴ ᎤᏂᎦᏙᎥᎯᏍᏗᏱ ᏥᏌ ᎦᎶᏁᏛ ᎾᏍᎩ ᎾᎯᏅᏏᏛ ᏥᎩ.","And this is life eternal, that they should know thee the only true God, and him whom thou didst send, even Jesus Christ.",23
"ᎾᏍᎩ ᏧᏎᎵᏔᏁ ᏧᏚᎢᏍᏓᏁᎴ ᎢᎩᎦᏴᎵᎨᎡᏆᎭᎻ,","The oath which he sware unto Abraham our father,",9
"ᎨᏍᏗ ᎠᏰᎵ ᏯᎾᏓᏬᎠ ᎦᏣᏄᎵ ᎨᏴᎢ ᎠᎹ, ᎭᎾᎾ ᎠᎾᏓᏉᏍᎪ ᎠᏁᏉᎯᎨ ᎠᏂᏣᏗ, ᎭᏂ ᏥᎾᏓᏬ ᏃᏉ!",They do not swim in the middle where the fast water flows. That is where the big fish swim and that is where we are now!,26
ᎾᏍᎩᏃ ᎢᏳᏍᏗ ᎪᎱᏍᏗ ᎾᏍᎪᏁᎶᏍᎬᎾ ᏛᏇᏅᏒᎩ ᏮᎩᏯᏅᎮᎸᏉ. ᎾᏍᎩᏃ ᎢᏳᏍᏗ ᎢᏨᏰᏛᏛᎲᎦ ᏅᏧᎵᏍᏙᏔᏅ ᏫᏍᎩᏯᏅᎲᎢ.,"wherefore also I came without gainsaying, when I was sent for. I ask therefore with what intent ye sent for me.",21
"ᎬᏩᏍᏓᏩᏗᏙᎯᏃ ᎯᎠ ᏅᎬᏩᏪᏎᎸᎩ; ᎭᏢᏃ ᏲᏥᎩ ᎾᏍᎩ ᎢᎦᎢ ᎠᎵᏍᏓᏴᏗ ᎢᎾᎨᎢ, ᎾᏍᎩ ᎢᏳᏂᏣᏘ ᏰᎵ ᏧᏃᎸᎯᏍᏗ?","And the disciples say unto him, Whence should we have so many loaves in a desert place as to fill so great a multitude?",24
"ᎠᏯᏗ ᏓᎦᎦᏎᏍᏔᏂ,” ᎤᏬᏨᏗ ᎤᏰᎸᏁ.","“I’ll tend to this,” he chuckled.",6
ᎨᏍᏗ ᎪᎰᏍᏗ ᎬᏫᏒᏗ ᏱᎨᏎ.,It was hard to farm.,5
"ᎠᎴ ᏧᏃᏰᏂ ᎨᏣᏌᎳᏙᏗᏕᎨᏍᏗ, ᎾᏍᎩ ᎢᎸᎯᏳ ᏅᏲᎯ ᏣᎾᏍᏆᎶᏍᏙᏗᏱ ᏂᎨᏒᎾ.","and, On their hands they shall bear thee up, Lest haply thou dash thy foot against a stone.",18
"”ᎤᏰᎸᏗᏗ ᏧᏳᏩᏂᎭ ᏥᎩ ᏗᏥᏅᏍᎨᏂ,” ᎤᏛᏁ ᏌᎳᏓ.","“My legs are hairy for a good reason,” replied Charlotte.",10
"“Ꭳ, ᎡᎳᏆᏗ,” ᎤᏰᏤ ᎪᏱᏁᎢ.","“Oh, Avery,” chuckled Mrs. Arable.",5
"ᏥᏌᏃ ᎯᎠ ᏂᏚᏪᏎᎴᎢ; ᏍᎩᏂᏍᏓᏩᏚᎦ, ᏴᏫᏃ ᏗᏍᏗᎦᏯᎷᎥᏍᎩ ᏅᏓᏍᏛᏴᏁᎵ.","And Jesus said unto them, Come ye after me, and I will make you to become fishers of men.",19
ᏚᏏᎳᏛ ᎤᏬᏞ ᏌᎳᏓ ᏓᎹᎦ ᎦᏯᎩᏍᎨ ᎠᏓᏅᏖᏍᎨ ᏭᏩᎦᏘᏗᏒᎢ.,"Astride her web, Charlotte sat moodily eating a horsefly and thinking about the future.",14
"ᏞᏍᏗ ᏧᎬᏩᎶᏗ ᎡᎶᎯ ᏱᏥᏟᏏᏍᎨᏍᏗ, ᏥᏍᎪᏴ ᎠᎴ ᎠᏯᏍᏜᏗᏍᎩ ᎤᏂᏲᏍᏙᏗᏱ ᎠᎴ ᎠᏂᏃᏍᎩᏍᎩ ᎤᏂᏴᏍᏗᏱ ᎠᎴ ᎤᏂᏃᏍᎩᏍᏗᏱ;","Lay not up for yourselves treasures upon the earth, where moth and rust consume, and where thieves break through and steal:",21
ᎦᏳᎳ ᎠᎾᏂᎩ ᎠᏂᏐᎢ ᏥᏍᏆ,I see the other birds leaving,6
"ᎤᏚᎢᏍᏔᏁᏃ, ᎠᎴ ᎤᏲᎴ ᏧᏳᎯᏎᏗᏱ, ᎾᎯᏳ ᎤᏂᎪᏁᎸ ᎤᏂᏣᏘ.","And he consented, and sought opportunity to deliver him unto them in the absence of the multitude.",17
ᎤᎵᏍᏆᎸᏗᏃ ᎨᏒᎢ ᏂᎦᏗᏳ ᏌᏉᏉ ᏂᏕᏨᏁᏍᏗ ᏕᏣᏓᏅᏛᎢ; ᏕᏣᏓᏙᎵᎨᏍᏗ; ᏕᏣᏓᎨᏳᏎᏍᏗ ᎢᏣᎵᏅᏢᎢ; ᎢᏣᏓᏙᎵᏣᏗᏳ ᎨᏎᏍᏗ; ᎢᏣᏓᏙᎵᏍᏗ ᎨᏎᏍᏗ;,"Finally, be ye all likeminded, compassionate, loving as brethren, tenderhearted, humbleminded:",11
"ᎯᎠᏃ ᏂᏚᏪᏎᎴᎢ, ᎤᏂᎬᏫᏳᎯ ᏧᎾᏓᎴᏅᏛ ᏴᏫ ᏧᎾᏤᎵᎦ, ᏗᎬᏩᎾᏁᎶᏛᏗᏱ ᎾᏅᏁᎰ ᏴᏫ; ᎠᎴ ᎾᏍᎩ ᏗᎬᏩᎾᏁᎶᏙᏗ ᎢᏯᏅᏁᎯ ᎣᏍᏛ ᎢᏗᎾᏛᏁᎯ ᎨᏍᏎᎰᎢ.","And he said unto them, The kings of the Gentiles have lordship over them; and they that have authority over them are called Benefactors.",24
ᏐᏉ ᎦᏅᏍᎨᏂ ᏭᏬᎯᎶᏔᏁᎢ ᎠᏦᏴ ᏏᏆ ᎤᏴᏍᏗ.,Avery put one leg over the fence of the pigpen.,10
"ᎠᎴᏃ ᎾᏍᏉ ᎠᏴ ᎣᏤᎲ ᏂᎯᏃ ᎢᏤᎲ ᎾᎿ ᎠᏰᎵ ᎨᏒ ᎡᏉᎯᏳ ᎤᏜᏅᏛᎢ ᎪᏢᎭ, ᎾᏍᎩ ᎢᏳᏍᏗ ᎩᎶ ᏳᎾᏚᎵᎭ ᎠᏂ ᎤᎾᏓᎴᏍᏗᏱ ᏗᏤᎲ ᏭᏂᎶᎯᏍᏗᏱ, ᎥᏝ ᏰᎵ ᏱᏅᎬᎾᏛᎦ, ᎠᎴ ᎾᏍᏉ ᎠᏂ ᎣᏤᎲᎢ ᎥᏝ ᏴᎬᏂᎷᎩ ᎾᎿ ᏅᏓᏳᏂᎶᎯᏍᏗᏱ ᏳᎾᏚᎵᎭ.","And besides all this, between us and you there is a great gulf fixed, that they that would pass from hence to you may not be able, and that none may cross over from thence to us.",37
"ᏥᎦᏔᎭ ᎢᏯᏆᏛᏁᏗᏱ ᎡᎳᏗ ᏱᎾᏆᏛᎿᏕᎦ, ᎠᎴ ᏥᎦᏔᎭ ᎢᏯᏆᏛᏁᏗᏱ ᎤᏣᏘ ᏯᎩᎭ; ᏂᎦᎥ ᏕᎨᏌᏗᏒᎢ, ᎠᎴ ᎾᎦᎥ ᎾᏆᎵᏍᏓᏁᎵᏕᎬᎢ, ᎥᏇᏲᏅ ᎢᏯᏆᏛᏁᏗᏱ ᎾᏍᏉ ᏯᏉᎳᏅ ᎠᎴ ᎾᏍᏉ ᏯᎩᏲᏏᎭ, ᎾᏍᏉ ᎤᏣᏘ ᏯᎩᎭ ᎠᎴ ᎾᏍᏉ ᏯᎩᏂᎬᏎᎭ","I know how to be abased, and I know also how to abound: in everything and in all things have I learned the secret both to be filled and to be hungry, both to abound and to be in want.",40
ᎤᎾᏛ ᏚᏗᏨ ᏥᏍᏚ ᎤᏩᎾᏛ Ꮭ ᎫᎱᏍᏗ ᏳᏗᏠᏆᏍᏔᏁ ᏩᎭᏯ.,"Right there the rabbit fell down, knowing that the wolf had learned nothing.",13
"ᎷᎦ ᎠᏥᎨᏳᎯ ᎠᎦᎾᎦᏘ ᏫᏥᏲᎵᎦ, ᎠᎴ ᏗᎹ.","Luke, the beloved physician, and Demas salute you.",8
"ᎿᏉᏃ ᏥᎷᏏᎵᎻ ᎾᎥ ᎤᏂᎷᏨ, ᏒᎦᏙᎯ, ᎣᎵᏩ ᎤᏌᎯᎸᎢ ᎢᏴᏛ, ᏥᏌ ᎠᏂᏔᎵ ᎬᏩᏍᏓᏩᏗᏙᎯ ᏚᏅᏒᎩ,","And when they drew nigh unto Jerusalem, and came unto Bethphage, unto the mount of Olives, then Jesus sent two disciples,",21
ᎾᏍᎩᏍᎩᏂ Ꮎ ᎦᎶᎯᏍᏗᏱ ᎠᏴᏍᏗᏍᎩ ᎾᏍᎩ ᎠᏫ ᎤᏂᏃᏕᎾ ᏗᎦᏘᏯ.,But he that entereth in by the door is the shepherd of the sheep.,14
"ᎾᏍᎩ ᎢᏳᏃ ᎯᎪᎵ ᏱᏨᏔᏅ ᎬᏂᎨᏒ ᏱᏂᏴᏁᎸ ᎤᎬᏫᏳᎯ ᏥᏌ, ᎠᎴ ᏣᎾᏫᏱ ᎢᏴᏛ ᏱᏦᎯᏳᏅ ᎤᏁᎳᏅᎯ ᏕᎤᎴᏔᏅ ᎤᏲᎱᏒᎢ, ᎠᏎ ᎡᏣᏍᏕᎸᏗ ᎨᏎᏍᏗ.","because if thou shalt confess with thy mouth Jesus as Lord, and shalt believe in thy heart that God raised him from the dead, thou shalt be saved:",28
"ᎠᎬᏱ ᎤᏙᏓ ᎤᏔᏪᏙᏁ, ᏃᏗ ᎤᏥ ᎤᏔᏪᏙᏁ.","first she kissed her father, then she kissed her mother.",10
"ᎠᏛᏁᎵᏍᎩ ᎢᏳᏍᏗ ᎾᏛᏁᎲ ᏲᎾ, ᎠᏨᏏᏰᏍᎬ ᎪᏛ ᎾᎥᏂ.",Bear stood and walked around the fire and used the light to his advantage—like an actor moving in and out of the yellow glow of footlights—revealing and then retreating.,29
"ᎬᏂᏛᏰᏃ ᎬᏂᎨᏒ ᏄᎵᏍᏔᏅᎩ, ᎠᎴ ᎣᎩᎪᎲᎩ, ᎠᎴ ᎣᏥᏃᎮᎭ, ᎠᎴ ᎢᏨᎾᏄᏫᏎᎭ ᎾᏍᎩ ᎠᎵᏍᏆᏗᏍᎩ ᏂᎨᏒᎾ ᎬᏂᏛ, ᎾᏍᎩ ᎠᎦᏴᎵᎨᎢ ᎡᎲ ᏤᎮᎢ, ᎠᎴ ᎬᏂᎨᏒ ᎢᏲᎬᏁᎸᎯ ᏥᎩ--","(and the life was manifested, and we have seen, and bear witness, and declare unto you the life, the eternal life, which was with the Father, and was manifested unto us);",31
"“ᎯᎠᏗ ᏂᏓᎦᏛᏁᎵ,” ᎤᏛᏁ ᏧᏍᏆᏴᏍᏗ.","“I'll tell you what I'll do, said Templeton.",8
"ᎿᏉᏃ ᏥᏌ ᎯᎠ ᏄᏪᏎᎸᎩ; ᎥᏝ ᏴᎨᏦᎯᏳᎲᎦ, ᎬᏂ ᏱᏥᎪᏩᏘᎭ ᎤᏰᎸᏛᎢ ᎠᎴ ᎤᏍᏆᏂᎪᏗ.","Jesus therefore said unto him, Except ye see signs and wonders, ye will in no wise believe.",17
"ᎠᎴ ᎾᏍᎩ ᎢᎬᏱ ᏁᎰᎢ ᎣᏂ ᏂᎦᎥ ᏧᏓᎴᏅᏛ, ᎠᎴ ᎾᏍᎩ ᏂᎬᏂᏏᎭ ᏂᎦᎥ ᎪᎱᏍᏗ ᏤᎭ;","and he is before all things, and in him all things consist.",12
ᎡᎳᏆᏗ ᎭᎦᏕ ᎠᏓᏍᏕᎵᏍᎨᎢ.,Avery was the busiest helper of all.,7
"ᎠᏍᎪᎯᏃ ᎤᏗᏢᏍᏙᏗ ᏄᏒᎸ ᏚᏪᎳᏗᏙᎸ, ᏏᏌᎵᏱ ᏭᎶᏒᎩ; ᎤᎩᏨᏛᏃ ᏗᎫᎪᏙᏗᏱ ᎦᏍᎩᎸ ᎤᏬᎸᎢ ᎤᏁᏨᎩ ᏉᎳ ᏩᏥᏯᏅᏗᏱ.","And when he had tarried among them not more than eight or ten days, he went down unto Cæsarea; and on the morrow he sat on the judgment-seat, and commanded Paul to be brought.",34
ᎠᎩᎵᏏ ᏍᏉ ᎠᏌᏛᎥᏍᎩ ᎨᏎ.,Her mother was a trapper before her.,7
ᎦᎸᎳᏗᏣ ᏫᏚᎧᎾᏁᎢ.,He looked into the air.,5
ᏥᎾᏬᎦ ...  ᎤᏩᏃᏪ.,I feel cold…. he shook and shook and shook.,9
"ᎢᏳᏃ ᎾᏍᎩ ᏱᏄᏩᏂᏌᏅ ᎤᏁᎳᏅᎯ ᏯᏥᎸᏉᏔᏅ, ᎤᏁᎳᏅᎯ ᎤᏩᏒ ᏅᏓᎬᏂᏌᏂ ᎾᏍᎩ ᏓᏳᎸᏉᏔᏂ, ᎠᎴ ᎢᎳᏉ ᎢᏴᏛ ᏓᏳᎸᏉᏔᏂ.","and God shall glorify him in himself, and straightway shall he glorify him.",13
"ᎾᏍᎩ ᎦᏳᎳ ᎢᏲᎩᏪᏛ ᏥᎩ, ᎤᏠᏱᏉ ᎯᎠ ᎪᎯ ᎨᏒ ᏂᏥᏪᎭ, ᎢᏳᏃ ᎩᎶ ᎢᏣᎵᏥᏙᏁᎮᏍᏗ ᏅᏩᏓᎴ ᎣᏍᏛ ᎧᏃᎮᏛ, ᎾᏃ ᎾᏍᎩ ᎦᏳᎳ ᏗᏣᏓᏂᎸᏨᎯ ᏥᎩ, ᎾᏍᎩ ᎠᏥᏍᎦᏨᎯ ᎨᏎᏍᏗ.","As we have said before, so say I now again, If any man preacheth unto you any gospel other than that which ye received, let him be anathema.",28
